title,link,image,author,discount,publisher,pubdate,isbn,description
파이썬 (비전공자를위한 파이썬 기초 입문서),https://search.shopping.naver.com/book/catalog/32436003648,https://shopping-phinf.pstatic.net/main_3243600/32436003648.20230328161815.jpg,김명호,16200,에듀웨이,20190525,9791186179369,"막막했던 파이썬, 이제 한 권으로 기초를 배우는
파이썬 사용 설명서!

전 세계적으로 유명한 구글(Google)이 자신의 많은 서비스를 파이썬으로 제공하고 있습니다. 이것은 구글의 뛰어난 서비스를 개인의 비즈니스에 쉽게 이용할 수 있다는 의미입니다.  이러한 발전에 맞춰 파이썬 문법의 기초를 쉽게 이해할 수 있도록 이 책에서는 친절한 도해와 함께 코딩 개념을 설명합니다. 파이썬을 처음 배우는 학생부터 비전공자, 코딩 실력을 높이려는 직장인까지 기본 문법부터 예제를 통한 활용 실력을 높여 파이썬 프로그래밍을 마스터할 수 있습니다. 가장 쉽고, 빠르게, 효율적인 파이썬 사용 설명서! ‘한 권으로 끝내는 파이썬’에서 찾아보세요."
파이썬,https://search.shopping.naver.com/book/catalog/32505098970,https://shopping-phinf.pstatic.net/main_3250509/32505098970.20220527074158.jpg,서정원^김태령,27550,생능출판,20190228,9788970509723,"이 책은 지금까지 경험하지 못한 코딩 교육의 진수를 보여준다. “코딩 교육이 가야 할 방향은 컴퓨팅 사고력을 높이는 것이다.”라고 이 책의 저자들이 말하듯, “디지털 시대에 적합한 창의력과 문제해결력을 기르기 위한 코딩의 기초부터 응용까지 컴퓨터 코드를 작성하는 것은 물론이고, 알고리즘 학습을 통한 컴퓨팅 사고력을 완전 정복한다."
파이썬,https://search.shopping.naver.com/book/catalog/32490271648,https://shopping-phinf.pstatic.net/main_3249027/32490271648.20220527033830.jpg,염기원,15000,복두출판사,20200820,9791159069048,"비전공자의 데이터 분석을 위한 『파이썬』은 〈파이썬 기초〉, 〈파이썬을 이용한 데이터 분석 기초〉, 〈시각화 라이브러리 사용하기〉 등 파이썬의 기초적이고 전반적인 내용이 수록되어 있다."
파이썬,https://search.shopping.naver.com/book/catalog/32441653441,https://shopping-phinf.pstatic.net/main_3244165/32441653441.20230418164550.jpg,Y. Daniel Liang,31500,에피스테메,20180302,9788920028892,"이 책은 누구나 쉽게 따라할 수 있는 파이썬 프로그래밍 언어에 기반하고 있기 때문에 프로그래밍을 통해 얻을 수 있는 논리 능력 향상과 문제 해결력 배양에 가장 적합하다. 
비전공자도 쉽게 이해하고 활용할 수 있는 풍부한 예제를 제공하여 프로그래밍의 기본 개념 정립에 도움을 주며 실생활과 밀접하게 관련된 다양한 사례 연구를 통해 실생활의 문제 해결 능력을 자연스럽게 배양시킨다.
 이 책을 활용한 프로그래밍 학습을 통해 파이썬 프로그램을 스스로 작성하고 실행해 봄으로써 자신만의 프로그램을 작성할 수 있다는 뿌듯함을 느껴볼 수 있다. 
객체지향 개념과 그래픽 처리, 이벤트 처리 등이 쉽게 설명되어 있어 복잡하지 않고 간단하게 프로그램에 추가하여 다양한 기능을 가진 자신만의 프로그램도 작성해 볼 수 있다.
이 책은 파이썬 언어에 대한 기본 문법부터 활용까지 프로그래밍에 관한 전반적인 내용을 다루고 있고 원저자의 경험과 능력, 치밀한 구성에 의해 완성한 책인 만큼 완성도 및 충실도는 매우 뛰어나다. 
그동안 무심코 넘어갔던 개념들에 대해서 다시 한 번 생각해 보는 계기를 마련해 준다. 그만큼 이 책은 파이썬 프로그래밍 언어에 대한 개념과 활용을 집대성했기 때문이다. 그래서 IT 전공자뿐만 아니라 광범위한 분야에서 프로그래밍에 관심 있는 입문자들에게 많은 도움과 개념을 정리해 줄 수 있는 책이다."
파이썬,https://search.shopping.naver.com/book/catalog/32504743740,https://shopping-phinf.pstatic.net/main_3250474/32504743740.20220527031429.jpg,Y. Daniel Liang,0,생능출판,20160205,9788970508504,[파이썬]은 파이썬 언어에 대한 기본 문법부터 활용까지 프로그래밍에 관한 전반적인 내용을 다루고 있다. 이 책을 활용한 프로그래밍 학습을 통해 파이썬 프로그램을 스스로 작성하고 실행해 봄으로써 자신만의 프로그램을 작성할 수 있을 것이다.
파이썬 (다양한 예제로 알로리즘 쉽게 분석하기),https://search.shopping.naver.com/book/catalog/32441765959,https://shopping-phinf.pstatic.net/main_3244176/32441765959.20220527045202.jpg,김유진,22500,다본,20190410,9791188577255,"파이썬은 인터프리터 방식으로 접근이 쉬운 반면 다양한 기능의 라이브러리들이 제공되어 빅 데이터나 머신 러닝, 순수 과학, 웹, GUI 등 다양한 분야에서 사용되고 있다. 또한, 파이썬은 이식성이 높고 모듈 제작이 가능하기 때문에 자주 사용하는 기능을 모듈로 제작하여 해당 기능이 필요할 때마다 작성한 모듈을 임포트(import)하여 사용할 수 있다. 이처럼 많은 장점을 가진 파이썬은 특히 빅 데이터나 머신 러닝, 사물 인터넷, 웹에서 많이 사용되므로 해당 분야와 관련해 취업을 준비하거나 공부하는 학생 그리고 이런 분야와 관련된 일을 하는 개발자들에게 꼭 필요한 프로그램 언어이므로 이 책은 이들에게 좋은 참고서가 될 것이다."
"파이썬 라이브러리를 활용한 데이터 분석 (영화 평점, 이름 통계, 선거 데이터 등 실사례 사용)",https://search.shopping.naver.com/book/catalog/39490930623,https://shopping-phinf.pstatic.net/main_3949093/39490930623.20230704090728.jpg,Wes McKinney,35100,한빛미디어,20230501,9791169210973,"데이터 분석을 배우는 가장 완벽한 방법 
파이썬 라이브러리 사용법부터 실제 데이터를 활용한 실습까지

믿고 보는 파이썬 데이터 분석 대표 도서가 3판으로 돌아왔다. 파이썬 판다스 프로젝트 창시자인 웨스 맥키니가 직접 설명하는 파이썬 라이브러리 사용법은 실용적이고 현대적이다. 파이썬과 판다스 최신 버전을 기준으로 내용을 업데이트했고 다양한 사례를 살펴보며 데이터 분석 문제를 효과적으로 해결하는 방법을 알아본다. 

판다스, 넘파이, IPython, 맷플롯립, 주피터 등 다양한 파이썬 라이브러리를 소개하고 새로운 기능뿐만 아니라 메모리 사용량을 줄이고 성능을 개선하는 고급 사용법까지 다룬다. 또한 모델링 도구인 statsmodels와 사이킷런 라이브러리도 소개한다. 신생아 이름 통계 자료, 대선 데이터베이스 등 실제 데이터로 실습하며 데이터에 적합한 도구를 선택하고 효과적으로 분석하는 전문가로 거듭나보자."
파이썬 올인원 (기초부터 데이터분석까지),https://search.shopping.naver.com/book/catalog/42377563630,https://shopping-phinf.pstatic.net/main_4237756/42377563630.20230913071355.jpg,이지민^임희경,20700,연두에디션,20230904,9791193177044,"현재 우리가 사는 시대는 컴퓨터가 주도하고 있다고 말할 수 있는 시기입니다. 특히 인공지능 시대가 도래하면서 컴퓨터를 움직이는 요소인 소프트웨어를 만들고 다룰 수 있는 코딩 능력은 현대 사회를 살아가는데 필수 요소로 자리 잡았습니다. 현대 사회에서 IT와 관련 되지 않은 업무를 찾아보기 힘들만큼 기본 소양으로서 코딩 기술을 통한 문제 해결능력이 요구되고 있습니다.

현재 가장 각광받는 언어라고 할 수 있는 파이썬은 프로그래밍 초보자가 접근하기 쉬운 언어입니다. 특히, 산업 전반의 화두로 자리잡은 인공지능과 데이터 분석에 가장 널리 사용되는 언어가 파이썬입니다. 익히기에는 간편하지만, 능력은 무한하고, 이미 존재하는 도구를 활용하면 확장성도 좋은 언어입니다.

본 도서를 통해, 파이썬 기초부터 데이터 분석에 필요한 심화 내용까지 쉽고 효과적으로 학습할
수 있기를 바랍니다."
"파이썬 for Beginner (쉽고 빠르게 익히는 프로그래밍의 기본 원리, 3판)",https://search.shopping.naver.com/book/catalog/32476012123,https://shopping-phinf.pstatic.net/main_3247601/32476012123.20230915071749.jpg,우재남,23750,한빛아카데미,20220103,9791156645740,"일단 따라하면 바로 이해되는 파이썬 프로그래밍
파이썬을 처음 접하는 독자를 대상으로 일대일 수업처럼 자세히 설명한 책입니다.
꼭 알아야 할 핵심 개념은 기본 예제로 최대한 쉽게 설명했으며, 중요한 내용은
응용 예제, 퀴즈, 셀프 스터디, 예제 모음으로 한번 더 복습할 수 있습니다.
일단 코드를 입력하고 실행하다 보면 어느새 파이썬 프로그래밍과 친숙해져 있을 것입니다!
※ 본 도서는 대학 강의용 교재로 개발되었으므로 연습문제 해답은 제공하지 않습니다."
달구나 파이썬! (개정판),https://search.shopping.naver.com/book/catalog/42326876627,https://shopping-phinf.pstatic.net/main_4232687/42326876627.20230916070952.jpg,노순국^이금분^정유정,18000,연두에디션,20230815,9791193177020,"최근 전 세계는 4차산업 혁명시대를 맞이하여 소프트웨어(Software)가 새로운 가치 창출의 중심으로 급부상함에 따라 소프트웨어 중심사회로 변화하고 있고, 더욱이 인공지능(Artificial Intelligence)이 실생활에서 다양하게 구현됨으로 인해 미래 사회의 중요한 기술로 다가오고 있음을 우리 모두 인식하고 있다. 



특히, 4차산업 혁명 관련 IT기술을 구현하기 위해 소프트웨어(Software)의 중요성은 더욱 크게 부각되고 있다. 



이 책을 통해, 최근 가장 많이 활용되고 있는 언어인 Python 언어를 알아보고, 프로그램에 대한 이해와 기초를 습득하고 (Coding) 실력을 향상시켜 주어진 문제에 대한 해결 능력을 갖추도록 하는데 일조하고자 한다."
응용이 보이는 선형대수학 (파이썬과 함께하는 선형대수학 이론과 응용),https://search.shopping.naver.com/book/catalog/32485538164,https://shopping-phinf.pstatic.net/main_3248553/32485538164.20221230072037.jpg,이건명,29450,한빛아카데미,20200706,9791156645009,"이건명의 『응용이 보이는 선형대수학』은 〈선형대수학의 개요〉, 〈선형방정식〉, 〈행렬〉, 〈역행렬〉 등 파이썬과 함께하는 선형대수학 이론과 응용에 대한 내용이 수록되어 있다."
쉽게 배우는 자료구조 with 파이썬,https://search.shopping.naver.com/book/catalog/32436241021,https://shopping-phinf.pstatic.net/main_3243624/32436241021.20230914071442.jpg,문병로,27550,한빛아카데미,20220116,9791156645757,"문제 해결 기법 훈련을 위한 가이드

이 책은 기본 자료구조와 알고리즘을 밀도 있게 풀어낸 기본서입니다.
기본 원리는 이해하기 쉽게 단계별로 차근차근 설명하면서도
구현을 위해 논리의 골격을 구성해가는 과정에서는 저자의 내공까지 충실하게 담았습니다.
자료구조라는 도구를 사용하는 방법에 대한 기본기를 탄탄히 다질 수 있을 뿐만 아니라
효율적이고 최적화된 코드를 통해 실력도 기를 수 있습니다

※ 본 도서는 대학 강의용 교재로 개발되었으므로 연습문제 해답은 제공하지 않습니다."
으뜸 파이썬 (프로그래밍을 사랑하는 두 교수가 작정하고 쓴),https://search.shopping.naver.com/book/catalog/32496549634,https://shopping-phinf.pstatic.net/main_3249654/32496549634.20230207165604.jpg,박동규,30400,생능출판,20200217,9788970503691,"[이 책의 특징]
첫째, 파이썬의 기초를 익히고자 하는 초급자들이 쉽게 코딩의 원리를 이해하도록 돕기 위해 짧은 코드는 대화창에서 그 기능을 보여주며, 다소 긴 코드는 스크립트 파일로 제공한다.

둘째, 각 절의 마지막에는 LAB 문제를 넣어서 각 절에서 이해한 내용을 실습을 통해서 다시 확인할 수 있도록 하였다.

셋째, 각 장의 마지막에는 단계별 연습문제를 제공하여, 한 번 더 본문의 내용과 관련된 깊이있는 문제를 해결하며 프로그래밍의 즐거움을 느낄 수 있도록 하였다.

넷째, 파이썬의 고급 개발자로 발돋움 할 수 있는 다양한 모듈 사용법과 리스트 축약표현 등에 대한 깊이 있는 설명과 고급 문제를 제공하였다.
다섯째, 기계 학습 교과목을 익히는데 필수적인 넘파이를 기초부터 익힐 수 있도록 하였다. 독자 여러분은 넘파이의 가장 핵심인 다차원 배열과 선형방정식에 대한 핵심적인 내용을 익히게 됨으로서 넘파이의 구조를 깊이 있게 알 수 있을 것이다.

여섯째, 이 책의 분량 때문에 다루지 못한 파이참 개발환경의 설치와 구글 colab 환경의 개발 방식은 출판사 웹 사이트에서 제공하는 부록 pdf 파일을 다운받아서 활용할 수 있다.

마지막으로, 저자는 유튜브 강좌 “널널한 교수의 기초 파이썬”이외에도 “널널한 교수의 고급 파이썬”에서는 이 책에서 깊이 다루지 못한 참조와 객체, 동적 타이핑 등에 대해 상세히 다루고 있다. 향후 “널널한 교수의 으뜸 파이썬”이라는 강의를 통해 이 책의 내용을 동영상을 통해 설명할 예정이다."
